mean_ht,std_ht,mean_ppt,std_ppt,mean_rrt,std_rrt,mean_rpt,std_rpt,UserID
76.23076923076923,20.888546166422056,168.0,48.774993593028796,168.0,51.778373863998475,91.41666666666667,52.580824028875355,6.0
78.6923076923077,20.719313232547123,245.25,248.3103317087981,243.33333333333334,232.4303957938567,164.0,236.26574021639277,6.0
85.76923076923077,17.824589092917712,198.0,87.33842224359219,197.33333333333334,83.18486774781951,111.08333333333333,87.76907041903897,6.0
72.46153846153847,21.363575704078784,178.0,62.90733926445573,177.16666666666666,63.85508767688148,106.58333333333333,62.626483127259256,6.0
77.84615384615384,19.254754273430176,352.0,354.32682653166415,353.8333333333333,356.98035271177355,275.6666666666667,355.7354666352825,7.0
85.23076923076923,18.111423705469793,227.25,113.18504391776621,229.33333333333334,104.34904035122806,145.0,109.41739654491266,7.0
77.46153846153847,18.38316698510806,209.33333333333334,94.36571882250931,211.33333333333334,93.9666016317618,133.41666666666666,98.30433894572282,7.0
68.0,15.840551660945302,192.0,55.73598478541489,194.0,50.43973301541818,126.33333333333333,47.4961986783036,7.0
71.46153846153847,21.787842003548622,171.83333333333334,50.046367389540755,176.0,51.53154373779229,102.41666666666667,54.90667587421001,7.0
80.15384615384616,19.27471900960967,213.25,107.8016117690269,215.41666666666666,114.54581203848335,134.5,102.5430803776312,7.0
77.3076923076923,16.926922639959443,220.0,94.52424733016039,224.0,92.03803561571705,144.25,91.04863627021915,7.0
80.23076923076923,16.784396811662937,286.75,184.16348036459345,288.8333333333333,176.88029536635472,207.83333333333334,184.04792552182946,7.0
71.23076923076923,9.544662996459138,266.6666666666667,165.67907398206796,266.5833333333333,159.0652163596918,195.41666666666666,158.474739487262,8.0
72.07692307692308,9.738595211137515,175.5,55.58851799907364,175.75,55.06076189084201,103.41666666666667,53.83068878953301,8.0
72.61538461538461,9.75498658705431,185.91666666666666,66.74885558735986,184.0,62.956334073705406,111.25,63.51000577336876,8.0
64.92307692307692,16.016633365932375,169.5,56.5795899596312,171.91666666666666,73.25805795648391,104.58333333333333,64.32529094808321,8.0
68.53846153846153,12.48762701246185,233.33333333333334,83.61352894252354,231.16666666666666,79.87368500047783,163.08333333333334,83.05265230897538,8.0
68.3076923076923,7.118606339236477,187.33333333333334,57.61124504431019,187.33333333333334,60.72524644293801,119.33333333333333,57.36336422801191,8.0
69.15384615384616,10.442856622489357,191.41666666666666,52.2852087645785,191.33333333333334,51.02014852541647,122.33333333333333,54.5425420097825,8.0
77.53846153846153,12.827946562788274,194.16666666666666,71.87817625832074,194.0,67.4054893907017,116.0,69.59525845917953,8.0
87.07692307692308,26.08112060612055,174.08333333333334,105.66965689775324,178.0,119.3621939029831,87.66666666666667,110.44933479000929,9.0
91.07692307692308,27.797237102498954,154.58333333333334,48.656034797568765,150.91666666666666,64.87097236480702,62.25,60.33534757227032,9.0
80.92307692307692,18.890215368978474,155.91666666666666,30.863836263317772,154.66666666666666,46.34172585862071,74.83333333333333,41.446417885693755,9.0
85.6923076923077,38.15431141155533,152.0,37.75579425730572,163.66666666666666,66.04585948835518,74.83333333333333,50.07965876703057,9.0
83.23076923076923,20.150028998466812,154.0,49.96165196094567,154.0,52.365701242957364,69.83333333333333,55.867153935822515,9.0
82.76923076923077,20.230038009599053,156.41666666666666,41.120672686888554,154.66666666666666,58.66051104069547,72.75,55.55346523845295,9.0
89.38461538461539,19.570536966566944,237.25,139.74686937459458,237.41666666666666,146.35826951544473,146.5,146.9078509361112,9.0
93.38461538461539,31.005057804614,208.0,154.91126492285835,207.33333333333334,158.815581379438,114.16666666666667,156.84006361754496,9.0
76.61538461538461,21.23327744381251,246.66666666666666,165.6010936625185,250.75,153.8186838456239,171.66666666666666,160.51704651600784,10.0
86.61538461538461,26.26942786275876,199.33333333333334,70.40754378773785,199.33333333333334,86.10781355693312,111.41666666666667,81.38023749999478,10.0
76.07692307692308,26.859925936267494,162.0,78.43681108595207,164.0,61.15690203621065,87.58333333333333,65.83370253061032,10.0
77.15384615384616,32.27965816673012,191.41666666666666,146.6591617398048,195.33333333333334,144.68490668422268,115.75,154.33304085645432,10.0
81.07692307692308,25.853021065725606,148.0,63.011903637328714,150.0,66.01767440112786,68.16666666666667,63.22161198690067,10.0
84.07692307692308,21.98062621933422,158.41666666666666,67.65778882648242,162.0,68.57599191164987,76.91666666666667,70.96414391946274,10.0
82.23076923076923,18.01347293279649,212.0,210.97551200712056,211.91666666666666,211.19282592508256,128.91666666666666,213.71494189431135,10.0
71.53846153846153,21.33475093909315,138.66666666666666,51.37173888000635,136.58333333333334,48.77748512946886,65.08333333333333,52.35688164468503,10.0
93.76923076923077,22.46074814204976,162.0,48.321837713398274,161.91666666666666,38.958221924974396,68.41666666666667,48.85430437080806,11.0
88.92307692307692,29.575097472917047,165.91666666666666,55.58245876373429,158.0,61.03550879064853,75.5,73.92394740542471,11.0
89.23076923076923,30.637216800069126,204.0,131.75988261480302,202.16666666666666,141.17532440983524,115.5,137.0386198607288,11.0
84.61538461538461,17.925222717373853,190.0,120.24280990285172,192.0,113.4195750300626,106.33333333333333,116.60927159631102,11.0
85.53846153846153,23.6890607165657,146.75,49.27833364336366,142.66666666666666,44.92091816613825,58.083333333333336,50.51313085613373,11.0
94.6923076923077,31.06663957808369,156.08333333333334,56.720746253514285,153.75,61.62808477742379,61.416666666666664,64.03314029122386,11.0
92.0,21.782138059922826,134.0,49.411537114321796,131.91666666666666,48.25014392609507,42.333333333333336,50.231685440787494,11.0
94.92307692307692,20.469344953863,182.0,82.8945112778886,182.0,75.75508783793556,87.16666666666667,83.74349062597177,11.0
82.07692307692308,12.766913598839647,177.83333333333334,58.86259895345732,180.0,55.445168109283124,96.91666666666667,53.20786021716048,12.0
78.46153846153847,10.322606890594615,166.08333333333334,47.46658181172191,165.91666666666666,47.332966547874676,87.08333333333333,46.284371612408826,12.0
80.84615384615384,12.672478683206824,168.0,58.37236789212284,169.83333333333334,61.230212223124695,88.41666666666667,58.41440794492019,12.0
79.46153846153847,11.56663227774276,162.91666666666666,65.79571710141084,164.66666666666666,61.51196812183969,84.58333333333333,61.72311605513412,12.0
90.92307692307692,15.040772987815682,183.33333333333334,120.91066490963024,185.25,130.64017057041326,92.75,127.45072577274718,12.0
85.84615384615384,18.173717937412782,148.5,37.2010304516779,150.41666666666666,55.58695640365843,63.5,47.26609073462003,12.0
82.0,16.038415421442643,204.0,146.50426614948796,205.25,157.9531180445641,122.41666666666667,148.19776107920418,12.0
80.61538461538461,14.526042721944725,149.75,51.16008372419524,152.0,57.512317521263796,70.41666666666667,55.95304330914946,12.0
109.76923076923077,26.469587326863216,327.9166666666667,272.28430556232126,325.4166666666667,270.97092658725506,217.0,282.11817854698177,13.0
130.30769230769232,31.69174756786576,583.1666666666666,1055.6609961956958,583.25,1029.1782421751184,450.0833333333333,1034.043475740852,13.0
99.6923076923077,34.949160032570866,265.0833333333333,138.25728331226853,258.5833333333333,135.0441028783642,160.25,118.40546510472676,13.0
107.6923076923077,47.51742128360699,262.75,181.5842894268848,256.6666666666667,194.0293505861649,150.0,199.62297796930426,13.0
120.3076923076923,57.90494148620401,227.33333333333334,97.49814813056136,223.16666666666666,116.65321351005392,102.91666666666667,110.76059643312789,13.0
108.07692307692308,25.46630213397105,289.25,184.3131958560392,288.75,183.78299023576693,178.25,192.54182446073025,13.0
107.15384615384616,39.44976582526998,207.58333333333334,43.467340869004424,215.33333333333334,60.41293091898639,99.33333333333333,48.64383025854586,13.0
112.6923076923077,29.929107559196297,252.66666666666666,76.68912714474081,248.66666666666666,86.14071175827503,136.58333333333334,78.93294446694752,13.0
99.84615384615384,14.527672024032956,233.0,77.86954903341015,230.83333333333334,86.99600884842681,131.25,86.00787270166997,14.0
101.61538461538461,21.449541725563428,302.9166666666667,125.15554211549014,304.6666666666667,139.5632075043021,202.5,137.15775588715354,14.0
105.53846153846153,15.067108265333795,280.75,86.04758857748426,283.3333333333333,84.25193700377986,177.08333333333334,85.7432780002154,14.0
101.23076923076923,15.413050644746317,305.75,137.18972568429945,304.25,143.88891838266537,203.66666666666666,136.2304012407738,14.0
94.84615384615384,13.535401752135618,231.33333333333334,40.04233870403786,231.91666666666666,43.696793042764845,137.16666666666666,43.14671353520322,14.0
85.3076923076923,27.7416227559978,222.0,63.194145298437256,229.83333333333334,59.64874032385112,137.5,59.648274632772626,14.0
83.61538461538461,29.67396803088904,289.4166666666667,263.3807314938248,297.25,272.2113532410677,206.75,263.16190358788634,14.0
86.84615384615384,30.5408834536622,201.16666666666666,81.00394366257045,209.08333333333334,57.3490167502654,115.0,63.09252464964979,14.0
71.07692307692308,13.786624166820527,193.25,46.12505645886337,196.16666666666666,44.04133159759011,124.58333333333333,41.829930140457506,15.0
67.38461538461539,19.048676358369814,186.0,40.916581805750425,188.33333333333334,50.133710104967186,119.5,40.06141119165258,15.0
67.84615384615384,17.368610740449405,221.33333333333334,73.99474455812536,222.75,77.67788724383965,153.83333333333334,73.50944761654034,15.0
63.84615384615385,18.654123709275297,190.33333333333334,51.54016772274697,195.25,52.42156839825888,129.08333333333334,45.525557535178955,15.0
62.46153846153846,33.17231325765367,209.41666666666666,68.48413238764793,209.83333333333334,52.69856628874156,147.16666666666666,61.97557762717684,15.0
63.23076923076923,22.27158882161426,188.08333333333334,49.04157816474597,192.41666666666666,46.887202115526385,123.91666666666667,42.439090340026006,15.0
69.0,28.071337695236398,174.25,65.60884721844558,184.91666666666666,62.358450821752214,110.25,54.763316493190345,15.0
71.92307692307692,16.44319610735249,291.0,295.23267660158035,291.9166666666667,301.7657641099945,220.0,294.09097231979086,15.0
90.0,29.349354599115383,167.75,63.10325533071438,171.41666666666666,50.93862047165741,78.66666666666667,45.152211709087105,16.0
93.0,23.563335273911655,190.0,73.34052994990788,193.91666666666666,81.42630444491236,99.25,68.86838292472582,16.0
87.76923076923077,24.94040233514795,180.0,42.7278207572849,184.25,42.2376707848969,95.16666666666667,39.549195805842736,16.0
95.3076923076923,23.334967539278292,198.66666666666666,65.00555531815894,198.83333333333334,56.315825681794124,102.75,56.732008895625526,16.0
100.07692307692308,21.308941923923857,161.0,40.855436194791345,163.91666666666666,37.20093711483921,61.0,40.554490092549145,16.0
89.07692307692308,22.5643065258847,160.5,55.42487407894281,163.66666666666666,42.38186194850602,73.83333333333333,39.71530631325353,16.0
86.46153846153847,25.572266782637136,165.33333333333334,51.63063259560377,172.0,45.736564511704785,81.66666666666667,53.19826647133867,16.0
85.15384615384616,32.351069781018545,178.08333333333334,61.74876292058184,183.58333333333334,31.539547484952216,95.91666666666667,46.118431480507034,16.0
135.0,46.003344360032045,141.25,71.33036403477367,144.83333333333334,77.96135082348319,8.916666666666666,88.03357156347924,17.0
130.69230769230768,34.83231173534715,187.91666666666666,186.92487721601483,192.16666666666666,173.82214729110007,60.666666666666664,191.14842981887722,17.0
113.6923076923077,46.63670494922117,130.58333333333334,79.7762060739639,144.5,78.60820567854223,21.416666666666668,71.42532036252193,17.0
111.0,45.47019311085518,182.33333333333334,174.57106162120786,195.75,176.7743971846602,75.58333333333333,184.33323915006636,17.0
140.30769230769232,36.76408074651255,170.66666666666666,106.43568741524412,174.91666666666666,121.10082461412979,32.5,120.67069514454064,17.0
125.61538461538461,34.65997128486196,169.41666666666666,78.06776792562272,169.0,121.49828531025997,44.333333333333336,107.47196016739541,17.0
114.6923076923077,69.26802416409488,153.66666666666666,114.32361474729922,169.41666666666666,156.13426825083027,45.416666666666664,134.44110131288804,17.0
124.3076923076923,29.72278228871329,176.16666666666666,111.02389632667175,178.0,133.1471616921167,53.25,130.77915544917698,17.0
95.0,30.71456682723387,183.33333333333334,104.37778605729393,190.33333333333334,113.22053209947784,93.41666666666667,111.29050448663125,18.0
94.0,45.655903653980374,176.41666666666666,83.49197399883549,174.5,113.8570009558774,80.08333333333333,108.65883790817733,18.0
98.46153846153847,21.727739747986057,154.58333333333334,59.00488444941561,154.33333333333334,66.70748750244525,56.0,65.37711118324721,18.0
90.76923076923077,19.690504725155243,145.41666666666666,47.92608603070172,146.0,52.99056519796708,53.0,51.419840528729765,18.0
91.46153846153847,33.10732055839332,136.0,54.76160455404255,138.0,68.09429736279928,45.916666666666664,60.90355536054982,18.0
90.38461538461539,26.33377025078828,149.91666666666666,81.04161311052215,150.58333333333334,87.64555354126959,60.083333333333336,94.00572529845662,18.0
89.76923076923077,24.94040233514795,177.91666666666666,98.26957678865938,181.91666666666666,106.92400598348135,88.58333333333333,100.93847823743377,18.0
83.92307692307692,32.47119797951489,157.91666666666666,127.21141087007705,166.0,128.83322552819982,77.0,129.08976205209564,18.0
109.3076923076923,28.81074750154243,157.25,49.61371618144859,158.25,72.49152249286348,47.0,63.31666447310692,19.0
75.38461538461539,27.74204934346321,174.33333333333334,72.6972412742663,181.08333333333334,57.60997936314699,99.5,53.867893962916355,19.0
83.92307692307692,40.39699443972675,176.5,90.74552330556037,184.08333333333334,80.07231974214865,93.25,67.47731100155073,19.0
81.61538461538461,36.59663385432403,221.75,166.1174910517653,227.58333333333334,148.0103928408032,139.16666666666666,152.77097964673206,19.0
65.76923076923077,38.192133394907884,154.5,75.52207182892518,162.0,76.99891774131201,90.75,50.1366881634597,19.0
91.92307692307692,33.211354727566246,176.08333333333334,77.19937211892048,185.41666666666666,50.37270810887799,85.91666666666667,53.15928632160351,19.0
101.38461538461539,21.628110133088235,169.41666666666666,54.744038234516665,170.33333333333334,46.958019076144545,67.0,54.981815175565096,19.0
64.84615384615384,43.44907922162564,137.0,98.88292741081918,144.66666666666666,95.12739995512452,74.5,58.74875885213803,19.0
114.53846153846153,37.17032601544779,227.41666666666666,112.97894961255199,225.58333333333334,131.6127262927952,107.58333333333333,131.10648238062916,20.0
128.15384615384616,42.269913202302384,387.5,539.2911242238896,387.0,546.2647404571036,256.75,540.5243017971841,20.0
96.46153846153847,33.19549409787971,423.25,457.987286031683,425.3333333333333,462.8853949833467,326.75,466.43151069226303,20.0
88.61538461538461,37.81033326717907,550.0833333333334,747.7374158456666,557.4166666666666,767.0695816257842,461.4166666666667,754.4470887492524,20.0
100.46153846153847,24.282362654706287,275.6666666666667,131.46503548683793,278.3333333333333,136.96796056823734,175.83333333333334,139.99751981930092,20.0
101.0,32.7672444323948,227.33333333333334,89.95029491644569,230.0,112.27273340694376,125.91666666666667,111.16688530713132,20.0
108.15384615384616,30.671575801223153,243.75,130.28886176492603,242.58333333333334,134.4665127663968,134.91666666666666,142.2465338378721,20.0
116.23076923076923,30.654787168260704,239.33333333333334,100.36544336683927,241.16666666666666,131.19885246788132,123.41666666666667,118.47605829402364,20.0
78.92307692307692,17.358046409314873,179.91666666666666,42.831955230749024,180.25,38.382124745771954,102.66666666666667,39.95483561333833,21.0
88.46153846153847,25.44863721488195,177.83333333333334,42.686518819047414,177.83333333333334,36.53727168552986,90.58333333333333,34.75979078699346,21.0
83.0,18.997975600654847,193.91666666666666,55.53746233149497,190.0,58.9590253198496,108.08333333333333,60.395168588959905,21.0
92.0,21.94748978111865,198.66666666666666,45.61858782947534,196.58333333333334,46.06057304125611,104.83333333333333,51.293003638139794,21.0
88.38461538461539,19.14534874840949,170.5,44.80792340646909,171.5,37.59765063582209,84.5,41.87978828345084,21.0
84.61538461538461,18.303166861495942,175.16666666666666,41.01388653723138,172.75,40.2763888649417,89.5,47.05935967831834,21.0
74.84615384615384,15.451393533600053,166.66666666666666,29.24418270737314,163.66666666666666,26.74675473564763,91.08333333333333,28.29740368930612,21.0
77.23076923076923,12.134843957374258,177.66666666666666,33.25741354278104,178.0,31.958306171218357,100.0,28.527764254026874,21.0
76.53846153846153,25.28184324041932,166.08333333333334,55.15804313264043,165.91666666666666,60.62378292020018,89.0,58.34523688071432,22.0
75.38461538461539,39.13200236976707,155.0,53.47740956079804,165.16666666666666,59.49346369326821,84.08333333333333,56.89677544075372,22.0
81.38461538461539,30.131860116541766,169.75,59.668703410302676,171.91666666666666,56.39807670085529,87.58333333333333,69.02953272975915,22.0
76.15384615384616,25.545874735000393,197.75,54.66126751792961,195.25,55.69279576390469,117.91666666666667,59.94644600715616,22.0
85.92307692307692,27.300215661198152,190.16666666666666,90.85504327712847,190.08333333333334,60.53161478838053,102.75,77.63925660815325,22.0
71.92307692307692,42.92473115091926,128.75,73.86939488042393,136.16666666666666,63.241380616035116,58.25,49.342552629550894,22.0
78.53846153846153,35.08147743712624,155.16666666666666,56.72129719563504,163.16666666666666,57.77951386280627,78.08333333333333,59.327422458383914,22.0
75.46153846153847,41.19860973123951,191.41666666666666,112.19733978823008,198.75,126.289432785698,117.0,116.41950008482256,22.0
100.53846153846153,23.941002435844997,244.66666666666666,35.7359140859102,239.75,60.43746768354875,141.91666666666666,48.21213252099747,23.0
96.07692307692308,24.22160999051352,244.91666666666666,60.21967886183239,247.33333333333334,52.32006201151609,150.41666666666666,48.6149125497745,23.0
86.84615384615384,18.9811491661764,238.16666666666666,37.655971933044334,236.75,34.16412592179112,152.91666666666666,27.81923295531748,23.0
84.76923076923077,12.92673940775385,234.33333333333334,40.70080534283757,235.08333333333334,36.996527614839145,150.5,37.384265852539265,23.0
95.23076923076923,17.82027301074579,236.75,42.17844038526476,237.33333333333334,49.78007187173956,142.91666666666666,50.75834633065012,23.0
99.38461538461539,15.31484177842608,261.0,73.83765976789893,259.3333333333333,79.04885971487649,160.75,76.25409825052029,23.0
88.6923076923077,24.530623295993536,243.0,41.15418164253381,245.33333333333334,35.24753734502439,156.25,44.91682127369805,23.0
94.53846153846153,19.325612278549634,397.0833333333333,321.8106219329761,400.75,325.92282445388815,304.0833333333333,322.10232802980835,23.0
108.23076923076923,34.948652105963525,426.4166666666667,356.9503836514101,434.3333333333333,369.4442522973602,324.5,375.17229375315014,24.0
106.3076923076923,24.341748295041825,324.25,257.275508939347,329.6666666666667,275.59340017899956,221.41666666666666,266.42430392556577,24.0
105.61538461538461,27.238373557957537,275.9166666666667,120.92039966670453,280.5,130.9462357865497,171.91666666666666,121.40528429831859,24.0
97.61538461538461,31.84466737519308,213.58333333333334,84.62314334086679,217.33333333333334,80.37758117507366,117.58333333333333,83.1789820540956,24.0
112.76923076923077,28.4636173876916,325.9166666666667,370.54452236614634,332.25,370.4414314931129,216.0,377.01547271520127,24.0
117.61538461538461,27.373593287463297,334.1666666666667,231.53611429369332,340.1666666666667,219.19581555211212,218.75,228.79434907065922,24.0
111.84615384615384,23.621522630028462,164.25,38.86970757114937,170.41666666666666,49.102712642876355,53.583333333333336,39.50835003163536,24.0
103.6923076923077,36.52266865172625,272.0,211.83051401218538,278.9166666666667,215.12649702494164,169.83333333333334,214.28984784372983,24.0
158.3846153846154,49.956193827944375,271.25,104.3352968398838,276.75,124.1981783280254,113.16666666666667,110.43914865461231,25.0
138.92307692307693,38.51365699525207,318.9166666666667,105.9854222156152,320.4166666666667,107.115559353231,180.16666666666666,107.08083654676757,25.0
140.3846153846154,54.446216880003504,255.75,154.2979396060319,266.0,136.54974673478281,114.0,156.01388827067075,25.0
150.92307692307693,53.039116970346356,241.91666666666666,150.53430303053483,241.25,98.33372175064531,85.83333333333333,130.77196012737423,25.0
144.69230769230768,47.1044414293054,237.75,112.4923145522988,243.33333333333334,116.03399884899636,91.75,118.02762741550528,25.0
157.6153846153846,40.96065365602695,267.0833333333333,137.22636914561605,265.3333333333333,124.32841813340808,103.83333333333333,135.43007625913663,25.0
134.92307692307693,46.82612935672287,237.08333333333334,83.39610136104818,246.16666666666666,74.22132817159469,100.58333333333333,76.51193625107712,25.0
148.53846153846155,41.56850765185547,272.9166666666667,138.0588391069386,279.4166666666667,161.8319387169569,127.66666666666667,144.4872158896958,25.0
102.07692307692308,41.80073893064486,199.66666666666666,59.13872579696733,204.66666666666666,66.53737462676314,106.08333333333333,61.91857332192193,26.0
105.23076923076923,16.40897430889032,178.91666666666666,43.947806796496934,178.83333333333334,54.21536272640399,75.0,49.926612809869916,26.0
106.38461538461539,33.47223524870095,186.0,43.56221604402911,183.75,37.764897722620674,80.75,54.83327001009515,26.0
110.07692307692308,32.84570347376336,192.83333333333334,64.43450593863163,189.83333333333334,50.12789199193953,82.08333333333333,67.83123461126806,26.0
115.53846153846153,30.716107988168496,175.33333333333334,47.61010630341233,176.91666666666666,51.83058674395093,60.083333333333336,54.12864049855882,26.0
103.84615384615384,40.111088345793156,223.16666666666666,74.85411738100242,231.25,74.82549142282106,122.83333333333333,86.31611797469938,26.0
129.15384615384616,37.14181999982511,214.0,40.681691213615984,210.66666666666666,65.57480884879159,86.83333333333333,51.12376051200546,26.0
100.61538461538461,38.263335456239126,209.0,36.41428291206625,210.08333333333334,61.82159592102279,109.08333333333333,58.145590737580626,26.0
103.92307692307692,45.23521694510822,163.75,64.7818454507125,166.75,98.32778939174146,60.0,79.5969011122083,27.0
122.46153846153847,39.66322727203544,178.08333333333334,77.10972521168922,180.0,113.9919587807257,53.25,102.57202753837585,27.0
115.38461538461539,40.81390875582726,180.08333333333334,72.57118153157552,178.75,105.80101212496346,68.75,96.31210117806242,27.0
111.76923076923077,48.97276141843286,161.25,77.71542639656556,167.0,106.88935088835245,51.75,110.66098755508494,27.0
111.0,37.77056240798361,144.83333333333334,57.25212271659065,143.0,86.91662671779203,32.75,85.39040246616321,27.0
132.30769230769232,48.94012765282244,180.58333333333334,123.360216664675,184.58333333333334,130.27884091013738,47.666666666666664,132.83720195119372,27.0
102.53846153846153,39.10068932033608,143.25,76.45273594406764,145.25,82.64797335688274,42.25,82.64998991732142,27.0
110.23076923076923,45.49920345229023,152.25,63.308931702669994,151.33333333333334,100.16430945645703,38.0,87.98768853273356,27.0
90.46153846153847,42.63551315802966,233.75,105.58339910547807,236.25,117.18726111086762,143.16666666666666,104.22158552281235,28.0
93.0,41.674563354272,231.0,81.33572400858063,235.33333333333334,108.80972178787866,138.58333333333334,89.65067236532894,28.0
84.92307692307692,42.50332392153228,239.08333333333334,100.3937733239578,242.66666666666666,148.38257609601234,154.5,119.69022516479781,28.0
101.15384615384616,32.576173817557454,221.41666666666666,92.14161051820665,225.16666666666666,104.82352895329474,121.08333333333333,95.09421497768527,28.0
96.92307692307692,35.31715978314124,196.25,45.03725309859236,199.33333333333334,94.04904158056169,100.25,66.74968788940764,28.0
